threshold,sens_mean,sens_sd,sens_lo,sens_hi,spec_mean,spec_sd,spec_lo,spec_hi
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.01,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.02,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.03,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.04,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.05,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.06,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.07,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.08,1.0,0.0,1.0,1.0,0.05023978361679625,0.0493368359264619,0.0,0.1581140350877191
0.09,1.0,0.0,1.0,1.0,0.10219997721576729,0.06958613089896042,0.0,0.25
0.1,1.0,0.0,1.0,1.0,0.25592448199375545,0.10045641291818959,0.09090909090909091,0.4737468671679197
0.11,1.0,0.0,1.0,1.0,0.3563978531444477,0.10975069594794394,0.15789473684210525,0.6
0.12,1.0,0.0,1.0,1.0,0.3563978531444477,0.10975069594794394,0.15789473684210525,0.6
0.13,1.0,0.0,1.0,1.0,0.4047784291388014,0.10967418931191507,0.2,0.631578947368421
0.14,1.0,0.0,1.0,1.0,0.4047784291388014,0.10967418931191507,0.2,0.631578947368421
0.15,1.0,0.0,1.0,1.0,0.4047784291388014,0.10967418931191507,0.2,0.631578947368421
0.16,1.0,0.0,1.0,1.0,0.4532490756190839,0.11203449388035758,0.23809523809523808,0.6842105263157895
0.17,1.0,0.0,1.0,1.0,0.4532490756190839,0.11203449388035758,0.23809523809523808,0.6842105263157895
0.18,1.0,0.0,1.0,1.0,0.4532490756190839,0.11203449388035758,0.23809523809523808,0.6842105263157895
0.19,1.0,0.0,1.0,1.0,0.4532490756190839,0.11203449388035758,0.23809523809523808,0.6842105263157895
0.2,1.0,0.0,1.0,1.0,0.4532490756190839,0.11203449388035758,0.23809523809523808,0.6842105263157895
0.21,1.0,0.0,1.0,1.0,0.4532490756190839,0.11203449388035758,0.23809523809523808,0.6842105263157895
0.22,1.0,0.0,1.0,1.0,0.4532490756190839,0.11203449388035758,0.23809523809523808,0.6842105263157895
