threshold,sens_mean,sens_sd,sens_lo,sens_hi,spec_mean,spec_sd,spec_lo,spec_hi
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.01,1.0,0.0,1.0,1.0,0.107811385394717,0.07350989078275194,0.0,0.27285353535353524
0.02,1.0,0.0,1.0,1.0,0.42499727710288,0.11353281749358439,0.21052631578947367,0.6470588235294118
0.03,1.0,0.0,1.0,1.0,0.47756246889692217,0.11405319148546715,0.25,0.7
0.04,1.0,0.0,1.0,1.0,0.47756246889692217,0.11405319148546715,0.25,0.7
0.05,0.898713740752712,0.10182012359960894,0.6666666666666666,1.0,0.5813194353119602,0.11192389080396907,0.35,0.7918749999999998
0.06,0.898713740752712,0.10182012359960894,0.6666666666666666,1.0,0.6336844293215566,0.10868157237264434,0.4090909090909091,0.8421052631578947
0.07,0.898713740752712,0.10182012359960894,0.6666666666666666,1.0,0.6336844293215566,0.10868157237264434,0.4090909090909091,0.8421052631578947
0.08,0.898713740752712,0.10182012359960894,0.6666666666666666,1.0,0.6832963976336777,0.10529237539972566,0.47058823529411764,0.8823529411764706
0.09,0.898713740752712,0.10182012359960894,0.6666666666666666,1.0,0.6832963976336777,0.10529237539972566,0.47058823529411764,0.8823529411764706
0.1,0.898713740752712,0.10182012359960894,0.6666666666666666,1.0,0.6832963976336777,0.10529237539972566,0.47058823529411764,0.8823529411764706
0.11,0.898713740752712,0.10182012359960894,0.6666666666666666,1.0,0.6832963976336777,0.10529237539972566,0.47058823529411764,0.8823529411764706
0.12,0.898713740752712,0.10182012359960894,0.6666666666666666,1.0,0.6832963976336777,0.10529237539972566,0.47058823529411764,0.8823529411764706
0.13,0.898713740752712,0.10182012359960894,0.6666666666666666,1.0,0.7338832407119661,0.09745916468898069,0.5263157894736842,0.909189723320158
0.14,0.898713740752712,0.10182012359960894,0.6666666666666666,1.0,0.7338832407119661,0.09745916468898069,0.5263157894736842,0.909189723320158
0.15,0.898713740752712,0.10182012359960894,0.6666666666666666,1.0,0.7860332521125252,0.0890901303644695,0.6086956521739131,0.95
0.16,0.7976537758809819,0.13276002015257926,0.5,1.0,0.7860332521125252,0.0890901303644695,0.6086956521739131,0.95
0.17,0.7976537758809819,0.13276002015257926,0.5,1.0,0.7860332521125252,0.0890901303644695,0.6086956521739131,0.95
0.18,0.7976537758809819,0.13276002015257926,0.5,1.0,0.7860332521125252,0.0890901303644695,0.6086956521739131,0.95
0.19,0.7976537758809819,0.13276002015257926,0.5,1.0,0.7860332521125252,0.0890901303644695,0.6086956521739131,0.95
0.2,0.7976537758809819,0.13276002015257926,0.5,1.0,0.7860332521125252,0.0890901303644695,0.6086956521739131,0.95
0.21,0.7976537758809819,0.13276002015257926,0.5,1.0,0.7860332521125252,0.0890901303644695,0.6086956521739131,0.95
0.22,0.7976537758809819,0.13276002015257926,0.5,1.0,0.7860332521125252,0.0890901303644695,0.6086956521739131,0.95
0.23,0.6984535564109107,0.15110855335812734,0.375,1.0,0.7860332521125252,0.0890901303644695,0.6086956521739131,0.95
0.24,0.6984535564109107,0.15110855335812734,0.375,1.0,0.7860332521125252,0.0890901303644695,0.6086956521739131,0.95
0.25,0.6984535564109107,0.15110855335812734,0.375,1.0,0.7860332521125252,0.0890901303644695,0.6086956521739131,0.95
0.26,0.6984535564109107,0.15110855335812734,0.375,1.0,0.7860332521125252,0.0890901303644695,0.6086956521739131,0.95
0.27,0.6984535564109107,0.15110855335812734,0.375,1.0,0.7860332521125252,0.0890901303644695,0.6086956521739131,0.95
0.28,0.6984535564109107,0.15110855335812734,0.375,1.0,0.7860332521125252,0.0890901303644695,0.6086956521739131,0.95
0.29,0.6984535564109107,0.15110855335812734,0.375,1.0,0.7860332521125252,0.0890901303644695,0.6086956521739131,0.95
0.3,0.6984535564109107,0.15110855335812734,0.375,1.0,0.7860332521125252,0.0890901303644695,0.6086956521739131,0.95
