threshold,sens_mean,sens_sd,sens_lo,sens_hi,spec_mean,spec_sd,spec_lo,spec_hi
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.01,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.02,1.0,0.0,1.0,1.0,0.05345120970704583,0.05212745007296303,0.0,0.17647058823529413
0.03,1.0,0.0,1.0,1.0,0.10560122110760481,0.07210367069622244,0.0,0.2631578947368421
0.04,1.0,0.0,1.0,1.0,0.10560122110760481,0.07210367069622244,0.0,0.2631578947368421
0.05,1.0,0.0,1.0,1.0,0.10560122110760481,0.07210367069622244,0.0,0.2631578947368421
0.06,1.0,0.0,1.0,1.0,0.1563680929779387,0.08666573758968793,0.0,0.34788043478260866
0.07,1.0,0.0,1.0,1.0,0.1563680929779387,0.08666573758968793,0.0,0.34788043478260866
0.08,1.0,0.0,1.0,1.0,0.1563680929779387,0.08666573758968793,0.0,0.34788043478260866
0.09,1.0,0.0,1.0,1.0,0.20808179182526904,0.09761037855302368,0.047619047619047616,0.41188725490196065
0.1,1.0,0.0,1.0,1.0,0.20808179182526904,0.09761037855302368,0.047619047619047616,0.41188725490196065
0.11,1.0,0.0,1.0,1.0,0.20808179182526904,0.09761037855302368,0.047619047619047616,0.41188725490196065
0.12,1.0,0.0,1.0,1.0,0.20808179182526904,0.09761037855302368,0.047619047619047616,0.41188725490196065
0.13,1.0,0.0,1.0,1.0,0.20808179182526904,0.09761037855302368,0.047619047619047616,0.41188725490196065
0.14,1.0,0.0,1.0,1.0,0.20808179182526904,0.09761037855302368,0.047619047619047616,0.41188725490196065
0.15,1.0,0.0,1.0,1.0,0.20808179182526904,0.09761037855302368,0.047619047619047616,0.41188725490196065
0.16,1.0,0.0,1.0,1.0,0.20808179182526904,0.09761037855302368,0.047619047619047616,0.41188725490196065
0.17,1.0,0.0,1.0,1.0,0.20808179182526904,0.09761037855302368,0.047619047619047616,0.41188725490196065
0.18,1.0,0.0,1.0,1.0,0.20808179182526904,0.09761037855302368,0.047619047619047616,0.41188725490196065
0.19,1.0,0.0,1.0,1.0,0.20808179182526904,0.09761037855302368,0.047619047619047616,0.41188725490196065
0.2,1.0,0.0,1.0,1.0,0.20808179182526904,0.09761037855302368,0.047619047619047616,0.41188725490196065
